Transaction ID,Customer ID,Product Category,Product Name,Quantity,Unit Price,Total Amount,Purchase Date,Customer City,Payment Method
TXN-20260697,CUST-1797,Electronics,Smart Phone,3,44498.9,133496.7,19/06/2026,Multan,Debit Card
TXN-20260698,CUST-2196,Electronics,Smart Phone,4,44066.23,176264.92,01/03/2026,Faisalabad,JazzCash
TXN-20260699,CUST-2424,Electronics,Bluetooth Speaker,5,3494.63,17473.15,17/05/2026,Lahore,Credit Card
TXN-20260700,CUST-1040,Clothing,Socks Pack,5,628.01,3140.05,06/01/2026,Lahore,Credit Card
TXN-20260701,CUST-2179,Restaurant Orders,Biryani Platter,4,590.01,2360.04,10/02/2026,Lahore,Debit Card
TXN-20260702,CUST-1779,Groceries,Sugar 5kg,2,759.39,1518.78,09/05/2026,Islamabad,Cash
TXN-20260703,CUST-1976,Groceries,Tea Pack,1,987.09,987.09,23/05/2026,Islamabad,Credit Card
TXN-20260704,CUST-1012,Clothing,Kurtas,2,3119.15,6238.3,23/01/2026,Multan,EasyPaisa
TXN-20260705,CUST-1720,Restaurant Orders,Molten Lava Cake,2,466.77,933.54,17/04/2026,Karachi,JazzCash
TXN-20260706,CUST-1611,Clothing,Jacket,5,4711.74,23558.7,26/03/2026,Faisalabad,JazzCash
TXN-20260707,CUST-1798,Clothing,Jeans,5,2233.54,11167.7,19/05/2026,Multan,Credit Card
TXN-20260708,CUST-1858,Clothing,Kurtas,5,3056.56,15282.8,04/02/2026,Faisalabad,Credit Card
TXN-20260709,CUST-2102,Restaurant Orders,Burger Combo,5,834.49,4172.45,17/05/2026,Multan,Cash
TXN-20260710,CUST-2118,Clothing,Kurtas,2,3101.86,6203.72,08/01/2026,Islamabad,EasyPaisa
TXN-20260711,CUST-2235,Supermarket Sales,Body Wash,3,646.3,1938.9,08/02/2026,Karachi,Cash
TXN-20260712,CUST-1451,Clothing,Jeans,5,2095.76,10478.8,07/06/2026,Islamabad,JazzCash
TXN-20260713,CUST-1999,Restaurant Orders,Molten Lava Cake,2,437.89,875.78,01/03/2026,Multan,Cash
TXN-20260714,CUST-1449,Groceries,Cooking Oil 5L,4,2648.92,10595.68,04/02/2026,Rawalpindi,JazzCash
TXN-20260715,CUST-1558,Supermarket Sales,Body Wash,4,629.46,2517.84,06/05/2026,Faisalabad,Credit Card
TXN-20260716,CUST-1892,Clothing,Jeans,4,2139.78,8559.12,04/01/2026,Islamabad,EasyPaisa
TXN-20260717,CUST-1994,Clothing,Jeans,1,2256.71,2256.71,15/02/2026,Faisalabad,JazzCash
TXN-20260718,CUST-1059,Supermarket Sales,Body Wash,2,673.84,1347.68,20/04/2026,Faisalabad,Cash
TXN-20260719,CUST-1796,Restaurant Orders,Cold Drink 1.5L,4,153.3,613.2,06/06/2026,Multan,JazzCash
TXN-20260720,CUST-1688,Restaurant Orders,Molten Lava Cake,1,451.14,451.14,14/05/2026,Lahore,EasyPaisa
TXN-20260721,CUST-2369,Supermarket Sales,Shampoo,2,882.11,1764.22,13/05/2026,Rawalpindi,EasyPaisa
TXN-20260722,CUST-2390,Electronics,Smart Watch,1,5932.44,5932.44,18/02/2026,Islamabad,EasyPaisa
TXN-20260723,CUST-1828,Supermarket Sales,Body Wash,3,667.79,2003.37,29/04/2026,Karachi,EasyPaisa
TXN-20260724,CUST-2483,Groceries,Milk Pack 1L,5,302.15,1510.75,06/02/2026,Faisalabad,EasyPaisa
TXN-20260725,CUST-1338,Electronics,Smart Watch,5,5767.9,28839.5,20/05/2026,Karachi,EasyPaisa
TXN-20260726,CUST-1957,Supermarket Sales,Body Wash,2,646.81,1293.62,27/04/2026,Rawalpindi,Credit Card
TXN-20260727,CUST-1261,Supermarket Sales,Shampoo,2,828.76,1657.52,01/02/2026,Lahore,Cash
TXN-20260728,CUST-2274,Supermarket Sales,Body Wash,4,623.04,2492.16,11/05/2026,Rawalpindi,Credit Card
TXN-20260729,CUST-2093,Supermarket Sales,Dishwasher Liquid,2,444.63,889.26,27/03/2026,Rawalpindi,Credit Card
TXN-20260730,CUST-1055,Clothing,Jeans,1,2129.35,2129.35,18/04/2026,Islamabad,Debit Card
TXN-20260731,CUST-1806,Supermarket Sales,Body Wash,1,658.22,658.22,03/02/2026,Karachi,Cash
TXN-20260732,CUST-2212,Restaurant Orders,Biryani Platter,4,570.73,2282.92,08/05/2026,Rawalpindi,Cash
TXN-20260733,CUST-2155,Restaurant Orders,Cold Drink 1.5L,5,146.07,730.35,18/06/2026,Faisalabad,EasyPaisa
TXN-20260734,CUST-2357,Supermarket Sales,Toothpaste,5,335.28,1676.4,02/01/2026,Karachi,JazzCash
TXN-20260735,CUST-1055,Groceries,Milk Pack 1L,2,293.73,587.46,13/01/2026,Karachi,Credit Card
TXN-20260736,CUST-1171,Electronics,Bluetooth Speaker,1,3337.85,3337.85,20/06/2026,Rawalpindi,JazzCash
TXN-20260737,CUST-2316,Groceries,Sugar 5kg,1,781.53,781.53,28/01/2026,Faisalabad,Credit Card
TXN-20260738,CUST-1877,Clothing,Kurtas,5,3033.33,15166.65,27/05/2026,Rawalpindi,Credit Card
TXN-20260739,CUST-1277,Supermarket Sales,Dishwasher Liquid,1,443.71,443.71,24/01/2026,Islamabad,Debit Card
TXN-20260740,CUST-1945,Groceries,Tea Pack,4,980.43,3921.72,21/05/2026,Lahore,Debit Card
TXN-20260741,CUST-1372,Supermarket Sales,Detergent Powder,3,1347.08,4041.24,26/03/2026,Rawalpindi,EasyPaisa
TXN-20260742,CUST-1102,Restaurant Orders,Burger Combo,5,866.65,4333.25,15/01/2026,Lahore,JazzCash
TXN-20260743,CUST-1532,Restaurant Orders,Pizza Large,5,1647.3,8236.5,15/03/2026,Faisalabad,JazzCash
TXN-20260744,CUST-1776,Groceries,Sugar 5kg,5,751.9,3759.5,01/04/2026,Karachi,JazzCash
TXN-20260745,CUST-1670,Restaurant Orders,Cold Drink 1.5L,4,150.3,601.2,07/05/2026,Karachi,JazzCash
TXN-20260746,CUST-1433,Clothing,Kurtas,1,3143.78,3143.78,31/01/2026,Lahore,EasyPaisa
TXN-20260747,CUST-1931,Electronics,Laptop,4,87546.3,350185.2,16/04/2026,Lahore,Debit Card
TXN-20260748,CUST-1669,Groceries,Milk Pack 1L,2,298.88,597.76,03/01/2026,Multan,Credit Card
TXN-20260749,CUST-1691,Groceries,Sugar 5kg,3,771.76,2315.28,18/03/2026,Rawalpindi,JazzCash
TXN-20260750,CUST-1776,Groceries,Cooking Oil 5L,3,2499.6,7498.8,29/03/2026,Faisalabad,JazzCash
TXN-20260751,CUST-1569,Restaurant Orders,Pizza Large,2,1704.79,3409.58,26/03/2026,Islamabad,EasyPaisa
TXN-20260752,CUST-1863,Supermarket Sales,Shampoo,4,862.38,3449.52,09/02/2026,Multan,EasyPaisa
TXN-20260753,CUST-1516,Restaurant Orders,Biryani Platter,4,597.75,2391,15/01/2026,Rawalpindi,Debit Card
TXN-20260754,CUST-1167,Restaurant Orders,Biryani Platter,1,603.31,603.31,23/02/2026,Rawalpindi,Debit Card
TXN-20260755,CUST-1963,Groceries,Cooking Oil 5L,3,2722.1,8166.3,08/01/2026,Islamabad,EasyPaisa
TXN-20260756,CUST-1039,Restaurant Orders,Burger Combo,4,856.03,3424.12,17/02/2026,Rawalpindi,Cash
TXN-20260757,CUST-2104,Groceries,Sugar 5kg,3,765.74,2297.22,16/04/2026,Lahore,EasyPaisa
TXN-20260758,CUST-1106,Clothing,Kurtas,3,2985.57,8956.71,25/02/2026,Rawalpindi,Debit Card
TXN-20260759,CUST-1716,Clothing,T-Shirt,1,1184.91,1184.91,21/02/2026,Lahore,EasyPaisa
TXN-20260760,CUST-1459,Restaurant Orders,Pizza Large,5,1699.34,8496.7,09/02/2026,Karachi,Debit Card
TXN-20260761,CUST-2331,Supermarket Sales,Dishwasher Liquid,3,441.47,1324.41,06/02/2026,Lahore,JazzCash
TXN-20260762,CUST-1140,Clothing,Jeans,4,2249.41,8997.64,10/04/2026,Multan,JazzCash
TXN-20260763,CUST-2334,Electronics,Smart Phone,1,44149.42,44149.42,02/06/2026,Lahore,Debit Card
TXN-20260764,CUST-1082,Supermarket Sales,Shampoo,3,816.26,2448.78,06/01/2026,Rawalpindi,Debit Card
TXN-20260765,CUST-1063,Clothing,Kurtas,3,2910.17,8730.51,12/03/2026,Rawalpindi,Debit Card
TXN-20260766,CUST-1506,Supermarket Sales,Shampoo,2,830.68,,12/03/2026,Lahore,Cash
TXN-20260767,CUST-1408,Restaurant Orders,Molten Lava Cake,2,450.63,901.26,19/05/2026,Islamabad,JazzCash
TXN-20260768,CUST-1041,Groceries,Sugar 5kg,3,723.12,2169.36,27/05/2026,Karachi,Credit Card
TXN-20260769,CUST-2272,Electronics,Bluetooth Speaker,3,3539.64,10618.92,19/05/2026,Faisalabad,Cash
TXN-20260770,CUST-1312,Clothing,T-Shirt,1,1196.49,1196.49,28/01/2026,Faisalabad,Cash
TXN-20260771,CUST-1488,Electronics,Power Bank,5,2472.98,12364.9,01/06/2026,Multan,EasyPaisa
TXN-20260772,CUST-1258,Restaurant Orders,Biryani Platter,2,588.75,1177.5,17/05/2026,Lahore,EasyPaisa
TXN-20260773,CUST-1969,Restaurant Orders,Burger Combo,4,815.4,3261.6,25/01/2026,Faisalabad,Debit Card
TXN-20260774,CUST-2371,Supermarket Sales,Toothpaste,2,340.61,681.22,06/02/2026,Rawalpindi,Debit Card
TXN-20260775,CUST-1234,Groceries,Tea Pack,3,919.92,2759.76,25/03/2026,Faisalabad,EasyPaisa
TXN-20260776,CUST-2155,Electronics,Smart Phone,3,44889,134667,03/05/2026,Faisalabad,Credit Card
TXN-20260777,CUST-1446,Groceries,Sugar 5kg,2,757.83,1515.66,11/05/2026,Lahore,EasyPaisa
TXN-20260778,CUST-1952,Electronics,Bluetooth Speaker,1,3519.65,3519.65,19/03/2026,Rawalpindi,EasyPaisa
TXN-20260779,CUST-2432,Supermarket Sales,Dishwasher Liquid,5,446.1,2230.5,04/03/2026,Rawalpindi,Credit Card
TXN-20260780,CUST-1524,Supermarket Sales,Toothpaste,2,334.81,669.62,01/06/2026,Faisalabad,EasyPaisa
TXN-20260781,CUST-1755,Restaurant Orders,Biryani Platter,2,602.67,1205.34,14/02/2026,Multan,Cash
TXN-20260782,CUST-1343,Restaurant Orders,Cold Drink 1.5L,5,144.21,721.05,29/04/2026,Islamabad,JazzCash
TXN-20260783,CUST-2240,Electronics,Power Bank,4,2419.04,9676.16,18/01/2026,Rawalpindi,Cash
TXN-20260784,CUST-2243,Restaurant Orders,Cold Drink 1.5L,1,147.41,147.41,24/01/2026,Karachi,Credit Card
TXN-20260785,CUST-2471,Restaurant Orders,Pizza Large,2,1692.42,3384.84,26/04/2026,Rawalpindi,Debit Card
TXN-20260786,CUST-1234,Supermarket Sales,Dishwasher Liquid,2,453.51,907.02,22/02/2026,Multan,Debit Card
TXN-20260787,CUST-1335,Groceries,Milk Pack 1L,3,298.54,895.62,22/04/2026,Multan,Debit Card
TXN-20260788,CUST-1637,Electronics,Smart Watch,5,5704.87,28524.35,14/04/2026,Karachi,Debit Card
TXN-20260789,CUST-1221,Electronics,Bluetooth Speaker,1,3640.38,3640.38,01/01/2026,Multan,JazzCash
TXN-20260790,CUST-2185,Groceries,Cooking Oil 5L,1,2693.92,2693.92,02/03/2026,Faisalabad,JazzCash
TXN-20260791,CUST-1052,Supermarket Sales,Body Wash,4,663.77,2655.08,08/04/2026,Faisalabad,JazzCash
TXN-20260792,CUST-1638,Clothing,Jeans,2,2194.47,4388.94,23/05/2026,Faisalabad,Debit Card
TXN-20260793,CUST-2179,Supermarket Sales,Detergent Powder,2,1370.39,2740.78,04/02/2026,Lahore,Cash
TXN-20260794,CUST-2387,Electronics,Laptop,4,86881.38,347525.52,18/06/2026,Faisalabad,Credit Card
TXN-20260795,CUST-1768,Electronics,Laptop,4,86209.06,344836.24,27/04/2026,Multan,JazzCash
TXN-20260796,CUST-1812,Supermarket Sales,Dishwasher Liquid,5,435.59,2177.95,19/04/2026,Rawalpindi,EasyPaisa
TXN-20260797,CUST-2464,Supermarket Sales,Body Wash,4,632.17,2528.68,04/06/2026,Lahore,JazzCash
TXN-20260798,CUST-1406,Supermarket Sales,Detergent Powder,3,1429.7,4289.1,16/04/2026,Rawalpindi,JazzCash
TXN-20260799,CUST-1155,Groceries,Cooking Oil 5L,5,2724.34,13621.7,04/05/2026,Multan,Debit Card
TXN-20260800,CUST-2212,Electronics,Smart Watch,1,5988.92,5988.92,06/02/2026,Multan,JazzCash
TXN-20260801,CUST-2414,Groceries,Tea Pack,5,951.61,4758.05,06/06/2026,Lahore,Credit Card
TXN-20260802,CUST-2284,Supermarket Sales,Shampoo,5,865.65,4328.25,29/05/2026,Islamabad,JazzCash
TXN-20260803,CUST-1497,Electronics,Bluetooth Speaker,1,3512.26,3512.26,01/05/2026,Faisalabad,JazzCash
TXN-20260804,CUST-1208,Supermarket Sales,Dishwasher Liquid,4,460.52,1842.08,01/04/2026,Islamabad,Debit Card
TXN-20260805,CUST-2427,Clothing,T-Shirt,5,1223.41,6117.05,19/03/2026,Multan,JazzCash
TXN-20260806,CUST-1617,Groceries,Cooking Oil 5L,5,2633.62,13168.1,13/02/2026,Rawalpindi,Cash
TXN-20260807,CUST-2401,Groceries,Milk Pack 1L,4,276.29,1105.16,22/01/2026,Karachi,JazzCash
TXN-20260808,CUST-2229,Electronics,Bluetooth Speaker,5,3413.22,17066.1,13/03/2026,Islamabad,Debit Card
TXN-20260809,CUST-1247,Electronics,Smart Phone,5,45467.2,227336,08/02/2026,Multan,EasyPaisa
TXN-20260810,CUST-2159,Groceries,Basmati Rice 5kg,2,1757.03,3514.06,05/05/2026,Karachi,JazzCash
TXN-20260811,CUST-1084,Electronics,Bluetooth Speaker,2,3669.43,7338.86,02/06/2026,Karachi,EasyPaisa
TXN-20260812,CUST-1711,Supermarket Sales,Toothpaste,4,340.83,1363.32,13/06/2026,Karachi,Credit Card
TXN-20260813,CUST-2091,Restaurant Orders,Biryani Platter,3,573.26,1719.78,30/01/2026,Lahore,Credit Card
TXN-20260814,CUST-1877,Supermarket Sales,Toothpaste,4,349.17,1396.68,17/05/2026,Karachi,EasyPaisa
TXN-20260815,CUST-2354,Supermarket Sales,Toothpaste,5,341.69,1708.45,22/04/2026,Lahore,Debit Card
TXN-20260816,CUST-1758,Supermarket Sales,Toothpaste,5,356.25,1781.25,11/01/2026,Lahore,JazzCash
TXN-20260817,CUST-1141,Groceries,Tea Pack,3,960.5,2881.5,27/03/2026,Islamabad,Debit Card
TXN-20260818,CUST-2036,Electronics,Bluetooth Speaker,4,3554.02,14216.08,29/04/2026,Multan,Credit Card
TXN-20260819,CUST-2326,Restaurant Orders,Burger Combo,2,851.7,1703.4,22/03/2026,Rawalpindi,Cash
TXN-20260820,CUST-1698,Electronics,Smart Phone,1,42803.83,42803.83,15/05/2026,Lahore,EasyPaisa
TXN-20260821,CUST-1025,Groceries,Basmati Rice 5kg,3,1840.55,,19/02/2026,Lahore,Cash
TXN-20260822,CUST-1860,Restaurant Orders,Pizza Large,5,1576.89,7884.45,18/06/2026,Karachi,JazzCash
TXN-20260823,CUST-2003,Electronics,Smart Phone,5,43138.74,215693.7,03/02/2026,Faisalabad,JazzCash
TXN-20260824,CUST-1216,Clothing,T-Shirt,3,1223.48,3670.44,17/03/2026,Faisalabad,Cash
TXN-20260825,CUST-1887,Supermarket Sales,Body Wash,3,667.51,2002.53,07/03/2026,Karachi,Cash
TXN-20260826,CUST-1741,Groceries,Cooking Oil 5L,3,2569.53,7708.59,16/01/2026,Islamabad,Debit Card
TXN-20260827,CUST-2301,Clothing,Jacket,2,4306.23,8612.46,06/06/2026,Faisalabad,Credit Card
TXN-20260828,CUST-1941,Supermarket Sales,Shampoo,4,819.73,3278.92,25/02/2026,Rawalpindi,Cash
TXN-20260829,CUST-2448,Supermarket Sales,Body Wash,1,624.21,624.21,19/01/2026,Rawalpindi,Debit Card
TXN-20260830,CUST-1313,Supermarket Sales,Shampoo,2,883.7,1767.4,17/06/2026,Multan,Cash
TXN-20260831,CUST-1891,Electronics,Power Bank,3,2441.61,7324.83,11/04/2026,Rawalpindi,Cash
TXN-20260832,CUST-1360,Restaurant Orders,Cold Drink 1.5L,4,149.67,598.68,18/01/2026,Rawalpindi,Credit Card
TXN-20260833,CUST-2068,Electronics,Power Bank,4,2613.54,10454.16,01/02/2026,Rawalpindi,JazzCash
TXN-20260834,CUST-2332,Groceries,Sugar 5kg,4,763.64,3054.56,15/01/2026,Multan,Cash
TXN-20260835,CUST-1553,Groceries,Milk Pack 1L,3,300.25,900.75,21/01/2026,Faisalabad,Debit Card
TXN-20260836,CUST-2261,Clothing,Jeans,4,2211.98,8847.92,19/06/2026,Karachi,Debit Card
TXN-20260837,CUST-2102,Supermarket Sales,Shampoo,3,861.1,2583.3,05/05/2026,Lahore,EasyPaisa
TXN-20260838,CUST-1990,Clothing,Jeans,1,2097.85,2097.85,01/06/2026,Karachi,EasyPaisa
TXN-20260839,CUST-1952,Supermarket Sales,Shampoo,3,874.88,,08/05/2026,Rawalpindi,EasyPaisa
TXN-20260840,CUST-1892,Electronics,Smart Phone,3,44276.78,132830.34,11/01/2026,Faisalabad,Cash
TXN-20260841,CUST-2497,Clothing,Socks Pack,5,597.5,2987.5,08/02/2026,Multan,JazzCash
TXN-20260842,CUST-2213,Clothing,T-Shirt,2,1144.43,2288.86,06/05/2026,Multan,Cash
TXN-20260843,CUST-1549,Supermarket Sales,Dishwasher Liquid,2,429.56,859.12,04/01/2026,Karachi,Cash
TXN-20260844,CUST-1660,Groceries,Cooking Oil 5L,2,2588.61,5177.22,01/06/2026,Lahore,Cash
TXN-20260845,CUST-1502,Electronics,Power Bank,5,2523.74,12618.7,26/02/2026,Lahore,Credit Card
TXN-20260846,CUST-1177,Supermarket Sales,Body Wash,4,670.25,2681,25/03/2026,Lahore,JazzCash
TXN-20260847,CUST-1571,Restaurant Orders,Burger Combo,2,834.84,1669.68,12/01/2026,Rawalpindi,Credit Card
TXN-20260848,CUST-1923,Groceries,Cooking Oil 5L,2,2501.39,5002.78,17/04/2026,Karachi,Debit Card
TXN-20260849,CUST-1499,Restaurant Orders,Burger Combo,5,844.79,4223.95,11/01/2026,Karachi,Cash
TXN-20260850,CUST-1951,Restaurant Orders,Cold Drink 1.5L,1,154.16,,05/05/2026,Lahore,Cash
TXN-20260851,CUST-2167,Electronics,Laptop,5,88622.16,443110.8,14/03/2026,Faisalabad,EasyPaisa
TXN-20260852,CUST-2249,Clothing,Jeans,3,2121.48,6364.44,14/05/2026,Faisalabad,EasyPaisa
TXN-20260853,CUST-2368,Clothing,Jeans,1,2224.32,2224.32,02/06/2026,Karachi,EasyPaisa
TXN-20260854,CUST-1776,Restaurant Orders,Pizza Large,3,1670.99,5012.97,31/03/2026,Faisalabad,Cash
TXN-20260855,CUST-1688,Restaurant Orders,Burger Combo,5,823.81,4119.05,25/01/2026,Rawalpindi,Debit Card
TXN-20260856,CUST-1058,Restaurant Orders,Molten Lava Cake,2,437.37,,12/03/2026,Lahore,Credit Card
TXN-20260857,CUST-2012,Electronics,Laptop,4,86574.57,346298.28,08/05/2026,Karachi,Credit Card
TXN-20260858,CUST-1665,Electronics,Smart Phone,3,45651.87,136955.61,23/02/2026,Faisalabad,Debit Card
TXN-20260859,CUST-1372,Groceries,Milk Pack 1L,4,298.85,1195.4,12/01/2026,Lahore,Cash
TXN-20260860,CUST-1998,Restaurant Orders,Burger Combo,1,820.93,820.93,05/05/2026,Rawalpindi,Cash
TXN-20260861,CUST-1434,Electronics,Laptop,5,86881.93,434409.65,29/05/2026,Islamabad,EasyPaisa
TXN-20260862,CUST-1726,Clothing,Kurtas,1,2919.02,2919.02,25/03/2026,Karachi,Cash
TXN-20260863,CUST-1529,Clothing,Jacket,4,4666.45,18665.8,26/02/2026,Lahore,EasyPaisa
TXN-20260864,CUST-1697,Restaurant Orders,Cold Drink 1.5L,4,143.32,573.28,07/02/2026,Karachi,JazzCash
TXN-20260865,CUST-1572,Supermarket Sales,Detergent Powder,2,1384.23,2768.46,28/04/2026,Multan,Credit Card
TXN-20260866,CUST-2220,Groceries,Sugar 5kg,2,727.67,,09/01/2026,Multan,JazzCash
TXN-20260867,CUST-2436,Electronics,Bluetooth Speaker,4,3372.78,13491.12,28/04/2026,Faisalabad,Credit Card
TXN-20260868,CUST-1565,Groceries,Basmati Rice 5kg,5,1869.55,9347.75,10/02/2026,Multan,JazzCash
TXN-20260869,CUST-2138,Clothing,Socks Pack,2,628.21,1256.42,23/01/2026,Faisalabad,JazzCash
TXN-20260870,CUST-1020,Supermarket Sales,Detergent Powder,4,1412.82,5651.28,13/03/2026,Lahore,EasyPaisa
TXN-20260871,CUST-2058,Clothing,Jeans,5,2162.01,10810.05,26/02/2026,Rawalpindi,Credit Card
TXN-20260872,CUST-1391,Restaurant Orders,Pizza Large,1,1636.43,1636.43,11/01/2026,Faisalabad,JazzCash
TXN-20260873,CUST-1175,Electronics,Power Bank,4,2507.78,10031.12,26/01/2026,Faisalabad,EasyPaisa
TXN-20260874,CUST-1494,Clothing,T-Shirt,1,1207.02,1207.02,15/04/2026,Karachi,Credit Card
TXN-20260875,CUST-2474,Groceries,Sugar 5kg,1,730.43,730.43,05/01/2026,Faisalabad,Debit Card
TXN-20260876,CUST-1832,Clothing,Jacket,5,4661.06,23305.3,07/01/2026,Faisalabad,EasyPaisa
TXN-20260877,CUST-2000,Clothing,Jacket,3,4358.23,13074.69,10/06/2026,Faisalabad,Cash
TXN-20260878,CUST-2137,Electronics,Power Bank,3,2598.36,7795.08,16/05/2026,Lahore,Debit Card
TXN-20260879,CUST-1492,Supermarket Sales,Body Wash,5,662.87,3314.35,19/05/2026,Rawalpindi,Credit Card
TXN-20260880,CUST-2414,Electronics,Smart Watch,1,6228.51,6228.51,12/05/2026,Multan,Debit Card
TXN-20260881,CUST-1975,Electronics,Smart Phone,4,44473.3,177893.2,08/06/2026,Lahore,Debit Card
TXN-20260882,CUST-2322,Groceries,Basmati Rice 5kg,1,1826.67,1826.67,24/05/2026,Multan,Credit Card
TXN-20260883,CUST-2457,Clothing,Kurtas,1,2921.59,2921.59,16/06/2026,Faisalabad,JazzCash
TXN-20260884,CUST-2005,Clothing,Jeans,3,2160.5,6481.5,09/05/2026,Multan,EasyPaisa
TXN-20260885,CUST-1917,Groceries,Cooking Oil 5L,3,2486.48,7459.44,26/04/2026,Faisalabad,JazzCash
TXN-20260886,CUST-1035,Restaurant Orders,Pizza Large,5,1645.08,8225.4,17/05/2026,Islamabad,EasyPaisa
TXN-20260887,CUST-1190,Restaurant Orders,Biryani Platter,1,617.99,617.99,18/02/2026,Faisalabad,Cash
TXN-20260888,CUST-1602,Electronics,Power Bank,3,2599.49,7798.47,20/01/2026,Lahore,Credit Card
TXN-20260889,CUST-1453,Groceries,Cooking Oil 5L,4,2651.24,10604.96,08/02/2026,Karachi,JazzCash
TXN-20260890,CUST-1828,Electronics,Bluetooth Speaker,5,3470.79,17353.95,03/02/2026,Faisalabad,Debit Card
TXN-20260891,CUST-2416,Supermarket Sales,Toothpaste,1,358.32,358.32,16/03/2026,Karachi,Cash
TXN-20260892,CUST-1498,Electronics,Laptop,5,87847.05,439235.25,15/06/2026,Islamabad,EasyPaisa
TXN-20260893,CUST-1627,Restaurant Orders,Biryani Platter,3,609.35,1828.05,05/05/2026,Rawalpindi,JazzCash
TXN-20260894,CUST-2359,Restaurant Orders,Cold Drink 1.5L,5,149.37,746.85,03/02/2026,Islamabad,Credit Card
TXN-20260895,CUST-2191,Groceries,Basmati Rice 5kg,3,1797.16,5391.48,13/01/2026,Karachi,Debit Card
TXN-20260896,CUST-1755,Groceries,Tea Pack,5,993.34,4966.7,11/02/2026,Multan,JazzCash
TXN-20260897,CUST-1969,Groceries,Basmati Rice 5kg,2,1885.18,3770.36,11/02/2026,Karachi,Cash
TXN-20260898,CUST-2133,Electronics,Bluetooth Speaker,4,3526.08,14104.32,08/03/2026,Islamabad,Credit Card
TXN-20260899,CUST-2087,Clothing,Socks Pack,3,612.43,1837.29,30/03/2026,Karachi,Debit Card
TXN-20260900,CUST-1704,Supermarket Sales,Dishwasher Liquid,5,471.4,2357,19/03/2026,Lahore,Cash
TXN-20260901,CUST-1871,Supermarket Sales,Toothpaste,4,359.4,1437.6,23/03/2026,Karachi,Cash
TXN-20260902,CUST-2127,Restaurant Orders,Molten Lava Cake,3,442.41,1327.23,02/05/2026,Islamabad,JazzCash
TXN-20260903,CUST-1677,Clothing,Socks Pack,4,613.71,2454.84,28/03/2026,Multan,Cash
TXN-20260904,CUST-1720,Supermarket Sales,Shampoo,5,819.35,4096.75,30/01/2026,Islamabad,Cash
TXN-20260905,CUST-2439,Supermarket Sales,Dishwasher Liquid,4,465.34,1861.36,02/04/2026,Lahore,Debit Card
TXN-20260906,CUST-1929,Electronics,Smart Watch,5,6084.79,30423.95,15/05/2026,Karachi,Debit Card
TXN-20260907,CUST-1554,Clothing,T-Shirt,4,1150.03,4600.12,23/01/2026,Rawalpindi,EasyPaisa
TXN-20260908,CUST-1627,Clothing,Jacket,5,4417.99,22089.95,11/05/2026,Lahore,Debit Card
TXN-20260909,CUST-1514,Supermarket Sales,Detergent Powder,4,1430.23,5720.92,05/04/2026,Faisalabad,Debit Card
TXN-20260910,CUST-1472,Electronics,Bluetooth Speaker,3,3445.72,10337.16,25/04/2026,Rawalpindi,Cash
TXN-20260911,CUST-1247,Clothing,Jacket,4,4608.69,18434.76,24/04/2026,Islamabad,Credit Card
TXN-20260912,CUST-2477,Supermarket Sales,Toothpaste,5,337.38,1686.9,03/06/2026,Lahore,Credit Card
TXN-20260913,CUST-1394,Clothing,Kurtas,5,2992.38,14961.9,27/03/2026,Lahore,JazzCash
TXN-20260914,CUST-1646,Supermarket Sales,Shampoo,3,808.06,2424.18,17/04/2026,Karachi,JazzCash
TXN-20260915,CUST-1244,Supermarket Sales,Dishwasher Liquid,2,461.49,922.98,21/02/2026,Karachi,EasyPaisa
TXN-20260916,CUST-2097,Groceries,Milk Pack 1L,3,289.73,869.19,30/05/2026,Islamabad,EasyPaisa
TXN-20260917,CUST-2413,Restaurant Orders,Cold Drink 1.5L,1,145.87,145.87,09/02/2026,Islamabad,Debit Card
TXN-20260918,CUST-1379,Supermarket Sales,Shampoo,3,863.07,2589.21,17/04/2026,Karachi,EasyPaisa
TXN-20260919,CUST-1392,Clothing,T-Shirt,3,1154.32,3462.96,07/05/2026,Lahore,JazzCash
TXN-20260920,CUST-1443,Groceries,Milk Pack 1L,4,289.43,1157.72,08/03/2026,Multan,EasyPaisa
TXN-20260921,CUST-1991,Electronics,Bluetooth Speaker,5,3504.38,17521.9,05/01/2026,Islamabad,Credit Card
TXN-20260922,CUST-1566,Restaurant Orders,Pizza Large,4,1591.61,6366.44,04/02/2026,Islamabad,Credit Card
TXN-20260923,CUST-2483,Electronics,Bluetooth Speaker,3,3451.41,10354.23,13/01/2026,Islamabad,Debit Card
TXN-20260924,CUST-2207,Restaurant Orders,Pizza Large,2,1652.29,3304.58,25/01/2026,Rawalpindi,Credit Card
TXN-20260925,CUST-2074,Restaurant Orders,Biryani Platter,3,622.35,1867.05,11/03/2026,Multan,Debit Card
TXN-20260926,CUST-2222,Electronics,Smart Watch,2,6048.03,12096.06,04/01/2026,Karachi,JazzCash
TXN-20260927,CUST-1579,Groceries,Sugar 5kg,4,770.91,3083.64,29/03/2026,Karachi,Cash
TXN-20260928,CUST-1205,Clothing,Jeans,2,2200.74,4401.48,24/05/2026,Rawalpindi,JazzCash
TXN-20260929,CUST-1397,Restaurant Orders,Molten Lava Cake,1,459.1,459.1,17/04/2026,Faisalabad,Cash
